epochs,batch_size,decoder,c1_filters,c2_filters,c1_k,c2_k,learning_rate,tau_grad,scale_grad,threshold,threshold_step,current_decay,voltage_decay,threshold_decay,refractory_decay,dropout,test,train,train_loss,test_loss,train_time,test_time,total_time,stopped,processed_images_train,processed_images_test,error,train_inpt_otspikes,test_inpt_otspikes,train_c1_otspikes,test_c1_otspikes,train_c2_otspikes,test_c2_otspikes,train_a1_otspikes,test_a1_otspikes,train_a2_otspikes,test_a2_otspikes,train_a3_otspikes,test_a3_otspikes,train_d1_otspikes,test_d1_otspikes,train_outpt_otspikes,test_outpt_otspikes,train_accuracy_e0,test_accuracy_e0,train_accuracy_e1,test_accuracy_e1,train_accuracy_e2,test_accuracy_e2,train_accuracy_e3,test_accuracy_e3,train_accuracy_e4,test_accuracy_e4,train_accuracy_e5,test_accuracy_e5,train_accuracy_e6,test_accuracy_e6,train_accuracy_e7,test_accuracy_e7,train_accuracy_e8,test_accuracy_e8,train_accuracy_e9,test_accuracy_e9,train_accuracy_e10,test_accuracy_e10,train_accuracy_e11,test_accuracy_e11,train_accuracy_e12,test_accuracy_e12,train_accuracy_e13,test_accuracy_e13,train_accuracy_e14,test_accuracy_e14,train_accuracy_e15,test_accuracy_e15,train_accuracy_e16,test_accuracy_e16,train_accuracy_e17,test_accuracy_e17,train_accuracy_e18,test_accuracy_e18,train_accuracy_e19,test_accuracy_e19,train_accuracy_e20,test_accuracy_e20,train_accuracy_e21,test_accuracy_e21,train_accuracy_e22,test_accuracy_e22,train_accuracy_e23,test_accuracy_e23,train_accuracy_e24,test_accuracy_e24,train_accuracy_e25,test_accuracy_e25,train_accuracy_e26,test_accuracy_e26,train_accuracy_e27,test_accuracy_e27,train_accuracy_e28,test_accuracy_e28,train_accuracy_e29,test_accuracy_e29,train_accuracy_e30,test_accuracy_e30,train_accuracy_e31,test_accuracy_e31,train_accuracy_e32,test_accuracy_e32,train_accuracy_e33,test_accuracy_e33,train_accuracy_e34,test_accuracy_e34,train_accuracy_e35,test_accuracy_e35,train_accuracy_e36,test_accuracy_e36,train_accuracy_e37,test_accuracy_e37,train_accuracy_e38,test_accuracy_e38,train_accuracy_e39,test_accuracy_e39,train_ot_spikes_class0,test_ot_spikes_class0,train_ot_spikes_class1,test_ot_spikes_class1,train_ot_spikes_class2,test_ot_spikes_class2,train_ot_spikes_class3,test_ot_spikes_class3,train_ot_spikes_class4,test_ot_spikes_class4,train_ot_spikes_class5,test_ot_spikes_class5,train_ot_spikes_class6,test_ot_spikes_class6,train_ot_spikes_class7,test_ot_spikes_class7,train_ot_spikes_class8,test_ot_spikes_class8,train_ot_spikes_class9,test_ot_spikes_class9,train_ot_spikes_class10,test_ot_spikes_class10,constraint_0,parameters,trainable,trainable_zeros,trainable_ones,trainable_95,trainable_05,active_bytes.all.allocated,active_bytes.all.peak,allocated_bytes.all.allocated,allocated_bytes.all.peak,objective,eval_time,start_time,end_time,start_date,end_date,iteration,algorithm,length,trestart,model
13,5,rate,17,1,47,12,0.0646697524189949,0.1949240579216629,0.934748649597168,0.6631046235561371,0.027741868473589424,0.6837431502342224,0.44644450306892397,0.4988183432817459,0.31278467193245885,0.8295165890455246,0.0787037037037037,0.09259259259259259,None,None,362.9931309223175,302.1056487560272,0,True,270,216,0,18821918,16873478,0,0,0,0,84685008,74894525,0,0,0,0,0,0,0,0,0.09259259259259259,0.0787037037037037,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013225058004640355,2737440,2737428,0,1,17,2737394,182276402176000,14858319360,182276402176000,14858319360,-0.0787037037037037,665.1599469184875,35203.12493610382,35868.28488302231,2023-10-12 15:59:17,2023-10-12 16:10:22,21,SCBO,0.8,False,6
7,2,rate,16,20,32,13,0.0028746472951024773,0.1953612509620939,0.8897159993648529,0.29785278588533404,0.032902189351618295,0.946814044713974,0.5287549954652786,0.41135276079177857,0.6298892682790757,0.7664257538318634,0.08796296296296297,0.08333333333333333,None,None,771.9028642177582,292.1048629283905,0,True,504,216,0,36505623,15362130,4369624054,1985317827,34809660,9637,178350479,75826398,3190359140,2202248556,38943245,38267,270678,99388,14242,4035,0.08333333333333333,0.08796296296296297,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1142,359,2056,413,509,17,1459,577,413,348,673,105,1289,63,1641,603,1815,539,1350,334,1467,463,0.003944315545243604,75827584,75827572,0,5,19,75812294,200962501568512,11010526720,200962501568512,11010526720,-0.08796296296296297,1064.6723732948303,34844.035118341446,35908.707491636276,2023-10-12 15:53:18,2023-10-12 16:11:03,21,SCBO,0.8,False,6
15,2,rate,16,5,16,12,0.011074301220476628,0.195034257155081,0.9844842851161957,0.9251333236694336,0.051296290725469595,0.7295778518915176,0.10691012792289256,0.3301460832357407,0.6162629532814026,0.652840628027916,0.07407407407407407,0.11224489795918367,None,None,426.22536182403564,285.27966833114624,0,True,294,216,0,21360938,15869081,3344948936,2684604239,2628966,0,180113378,135104759,3228998146,3171554036,4849185,0,76672,0,2936,0,0.11224489795918367,0.07407407407407407,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1351,0,0,0,0,0,892,0,0,0,0,0,558,0,34,0,101,0,0,0,0,0,0.03410672853828306,27184433,27184421,0,10,16,21693547,199673742975488,14811799040,199673742975488,14811799040,-0.07407407407407407,711.7590382099152,35353.603069067,36065.36210727692,2023-10-12 16:01:47,2023-10-12 16:13:39,21,SCBO,0.8,False,6
5,1,rate,17,36,15,12,0.0064289444684982305,0.19733467218072037,0.720512256026268,0.6819470345973968,0.08281873397529126,0.9116946947574616,0.843625164628029,0.12091935381293296,0.2039399340003729,0.7678018224239349,0.1111111111111111,0.10840108401084012,None,None,714.4490547180176,320.0125172138214,0,True,369,216,0,26573284,15135011,28965107,19789373,1190418,2889821,58798221,33648731,25284692,31216878,1063657,5966334,68136,254529,4143,2638,0.10840108401084012,0.1111111111111111,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,182,112,120,230,97,97,823,491,236,414,513,368,1270,253,175,114,521,210,32,123,174,226,0.00046403712296982924,199462003,199461991,0,8,17,198634213,126610842583040,11394093056,126610842583040,11394093056,-0.1111111111111111,1036.1910302639008,35351.69825577736,36387.88928604126,2023-10-12 16:01:46,2023-10-12 16:19:02,21,SCBO,0.8,False,6
12,1,rate,16,29,19,12,0.098620656311512,0.19502891744585188,0.5763051062822342,0.45092987418174746,0.016676156964153054,0.9873482298851013,0.7388658690452576,0.01390092666260898,0.3189095696806908,0.08634558781981468,0.08333333333333333,0.10801393728222997,None,None,500.9047358036041,328.3921604156494,0,True,287,216,0,20778456,16677429,1941039515,1520005026,590509,0,59800103,47509944,1906848332,1503903766,1338741,0,18589,0,297,0,0.10801393728222997,0.08333333333333333,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0.03178654292343386,148564073,148564061,0,14,38,117410895,114065665891840,13963450880,114065665891840,13963450880,-0.08333333333333333,830.587833404541,35740.21396160126,36570.8017950058,2023-10-12 16:08:14,2023-10-12 16:22:04,21,SCBO,0.8,False,6
15,5,rate,16,8,46,12,0.006800857592374087,0.19640850717179353,0.8298496007919312,0.424414923787117,0.08224095007777214,0.9797297221422195,0.1292060397565365,0.4138160765171051,0.6073798310756683,0.29673842549324037,0.0787037037037037,0.1,None,None,398.4052004814148,308.2106866836548,0,True,270,216,0,20424828,16873478,0,0,0,0,181129867,147946535,0,0,0,0,0,0,0,0,0.1,0.0787037037037037,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013225058004640355,21919412,21919400,0,1,18,21919360,183533077058560,14858319360,183533077058560,14858319360,-0.0787037037037037,706.8217706680298,35868.28571486473,36575.10748553276,2023-10-12 16:10:22,2023-10-12 16:22:09,21,SCBO,0.8,False,6
7,1,rate,16,35,30,12,0.00985182525217533,0.1951906441428557,0.9094129502773285,0.9076351821422577,0.21650605100393297,0.9615876317024231,0.8720242708921433,0.04340769000351429,0.4791754353046417,0.7791940683126449,0.0787037037037037,0.09407665505226481,None,None,505.4870493412018,313.3411874771118,0,True,287,216,0,20997682,15362130,5368450,3942229,0,207,39094384,28823178,4106165,6761923,0,719,0,0,0,0,0.09407665505226481,0.0787037037037037,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03294663573085849,142059471,142059459,0,13,19,142059395,206339570318848,11010526720,206339570318848,11010526720,-0.0787037037037037,820.0571284294128,35908.70830106735,36728.765429496765,2023-10-12 16:11:03,2023-10-12 16:24:43,21,SCBO,0.8,False,6
7,3,rate,16,7,40,12,0.013015105821192266,0.19618398261889797,0.7729021608829498,0.9651658833026886,0.015736001387238505,0.9813352769613266,0.6257256579399109,0.3590831357240677,0.5472849953174591,0.7743610650300979,0.07407407407407407,0.10204081632653061,None,None,415.06730937957764,281.9147484302521,0,True,294,216,0,21898541,15869081,24714268,13901780,447763,16961,70254089,51075515,22542116,23791405,409144,54491,121825,0,2606,0,0.10204081632653061,0.07407407407407407,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,322,0,0,0,0,0,272,0,665,0,368,0,524,0,5,0,219,0,27,0,204,0,0.005104408352668233,22440755,22440743,0,0,16,21929773,201195222398976,14811799040,201195222398976,14811799040,-0.07407407407407407,697.1932194232941,36065.36291217804,36762.55613160133,2023-10-12 16:13:39,2023-10-12 16:25:16,21,SCBO,0.8,False,6
11,1,rate,17,31,34,12,0.010761410340666772,0.19612443996745577,0.8914711475372314,0.5760923147201539,0.07820794962346554,0.7427163362503052,0.5842141139507294,0.11606592789292335,0.6867119890451431,0.7989541268348694,0.08333333333333333,0.07804878048780488,None,None,718.8054955005646,329.9402754306793,0,True,410,216,0,30809861,16845595,354381271,195232625,6549731141,3771039816,132701695,72158259,247487343,222007521,3997435860,3823528560,9170393,5035014,17233,0,0.07804878048780488,0.08333333333333333,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1106,0,1946,0,1534,0,1829,0,1391,0,1739,0,1506,0,2325,0,1335,0,1699,0,823,0,0.03642691415313226,114796100,114796088,0,2,18,94980453,150113470600704,18239039488,150113470600704,18239039488,-0.08333333333333333,1049.774828195572,35731.49563765526,36781.27046585083,2023-10-12 16:08:05,2023-10-12 16:25:35,21,SCBO,0.8,False,6
12,5,rate,1,36,29,29,0.006115142114317502,0.282955590607387,0.7049419438575651,0.8073237306916493,0.10923164332992362,0.5238303279262905,0.7566805678930616,0.028066410350076114,0.42340282169524324,0.0729819301870308,0.8472222222222222,0.8943089430894309,None,None,14448.223761320114,3331.4303431510925,0,False,10332,2592,0,768343164,184181076,402192804,91046498,2759985162,687063314,2349927324,555320940,639149459,145213174,3855727159,956126016,12636573,2542624,500183,122646,0.36585365853658536,0.4722222222222222,0.5842044134727061,0.7222222222222222,0.6655052264808362,0.7731481481481481,0.7131242740998839,0.7870370370370371,0.7630662020905923,0.8194444444444444,0.8164924506387921,0.8564814814814815,0.8281068524970964,0.8518518518518519,0.8246225319396051,0.8379629629629629,0.8362369337979094,0.8287037037037037,0.8722415795586528,0.8611111111111112,0.8641114982578397,0.8611111111111112,0.8943089430894309,0.8472222222222222,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,35651,10251,38595,9022,35965,12260,36117,11860,39136,9003,41010,7942,41558,8861,36074,8434,39843,7169,38328,8760,36214,9483,-0.3,98261783,98261771,0,0,18,97551619,128170417661440,17850776064,128170417661440,17850776064,-0.8472222222222222,17780.515017032623,19091.539734840393,36872.054751873016,2023-10-12 11:30:45,2023-10-12 16:27:06,0,InitSCBO,1.0,False,-1
7,1,rate,18,14,5,10,0.019395141288638118,0.2770177070943445,0.5074643013067544,0.5990337312221528,0.05821657563745976,0.6924773663282394,0.804188916683197,0.19553058981895446,0.10420093357965322,0.18381604328751566,0.7824074074074074,0.883855981416957,None,None,9867.389546394348,2212.8954722881317,0,False,6027,1512,0,441593726,114045414,777675931,195305677,1552021306,400770173,1031409001,263178867,1386914750,352978010,1828594816,479778210,2322835,398260,283040,61859,0.45993031358885017,0.5972222222222222,0.6840882694541232,0.7453703703703703,0.7456445993031359,0.6944444444444444,0.7897793263646922,0.7361111111111112,0.8339140534262486,0.7870370370370371,0.8617886178861789,0.7777777777777778,0.883855981416957,0.7824074074074074,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24576,8160,24735,6947,25797,5434,24583,6610,27246,5588,27991,5191,27734,4475,23896,3850,21595,6402,27258,4614,27629,4588,-0.3,96484400,96484388,0,0,1090,94509395,187139923341824,12068465664,187139923341824,12068465664,-0.7824074074074074,12081.134662151337,24953.75486254692,37034.88952469826,2023-10-12 13:08:28,2023-10-12 16:29:49,16,SCBO,0.8,False,1
10,4,rate,17,36,30,12,0.01677941551804543,0.1956879428824443,0.6736938208341599,0.9827420234680175,0.3042309827208519,0.9016400045156479,0.7608388835191727,0.3725949811935425,0.13189306192100048,0.888085070848465,0.09259259259259259,0.09090909090909091,None,None,464.42449712753296,300.14027881622314,0,True,264,216,0,19758715,15135011,2731051,1984727,0,0,35476594,27069743,2019774,3248495,0,0,0,0,0,0,0.09090909090909091,0.09259259259259259,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006264501160092806,146124313,146124301,0,8,18,146124236,130386562363904,11394093056,130386562363904,11394093056,-0.09259259259259259,765.8375864028931,36387.89012289047,37153.727709293365,2023-10-12 16:19:02,2023-10-12 16:31:48,21,SCBO,0.8,False,6
5,5,rate,17,8,7,12,0.03374675673246384,0.19984012981808946,0.8924773633480072,0.9103958189487458,0.07499869507551193,0.9715986102819443,0.7001400947570801,0.29961714267730716,0.3930031183362007,0.16309821397066118,0.41203703703703703,0.33914053426248547,None,None,6666.88730597496,1455.5295495986938,0,False,4305,1080,0,321793620,75091480,281021429,65468780,779568424,207799162,858552775,202594970,430209126,101047763,777042204,212453317,8866266,1863712,200165,44719,0.22531939605110338,0.35185185185185186,0.25435540069686413,0.27314814814814814,0.2857142857142857,0.24074074074074073,0.3310104529616725,0.3148148148148148,0.33914053426248547,0.41203703703703703,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15165,3341,14126,3301,14428,4491,15760,3180,17398,2493,14826,4247,16232,2622,15187,3666,15431,3613,16668,3832,15511,2826,-0.24315545243619488,51407159,51407147,0,0,1262,50969864,177258663035392,14472374784,177258663035392,14472374784,-0.41203703703703703,8122.883116483688,29133.657297372818,37256.540413856506,2023-10-12 14:18:07,2023-10-12 16:33:30,18,SCBO,1.6,False,3
15,4,rate,16,10,45,12,0.07995956474542618,0.19530285625569532,0.706291988492012,0.947127491235733,0.19087207582592966,0.8875340282917022,0.5339365249872208,0.3839992433786392,0.10648905909620227,0.5580423396825791,0.0787037037037037,0.09848484848484848,None,None,381.30238246917725,309.3283865451813,0,True,264,216,0,18761476,16873478,0,0,0,0,38518035,34446688,0,0,0,0,0,0,0,0,0.09848484848484848,0.0787037037037037,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006264501160092806,28130646,28130634,0,2,16,28130592,184910194688000,14858319360,184910194688000,14858319360,-0.0787037037037037,690.8918006420135,36575.10883450508,37266.000635147095,2023-10-12 16:22:09,2023-10-12 16:33:40,21,SCBO,0.8,False,6
12,3,rate,16,22,44,12,0.020642634689807895,0.19496901278898993,0.6730703562498093,0.9748480141162872,0.06308361971378326,0.8467517900466919,0.814629956483841,0.4461034393310547,0.6388614583015442,0.16324364542961123,0.08333333333333333,0.09863945578231292,None,None,430.46481442451477,302.5230369567871,0,True,294,216,0,20801412,16677429,529,357,0,0,63048925,49929307,1478,1151,0,0,0,0,0,0,0.09863945578231292,0.08333333333333333,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041067285382830665,63478338,63478326,0,4,18,63478275,116314049162240,13963450880,116314049162240,13963450880,-0.08333333333333333,733.5573110580444,36570.80261230469,37304.35992336273,2023-10-12 16:22:04,2023-10-12 16:34:18,21,SCBO,0.8,False,6
14,1,rate,17,3,25,12,0.016944382905960086,0.1941677077120756,0.6936123371124268,0.29893233478069303,0.18147975054383278,0.8977376246452331,0.673468554019928,0.0768653081357479,0.4387729951739311,0.4313621228933335,0.07407407407407407,0.09059233449477352,None,None,417.34440064430237,282.1082351207733,0,True,287,216,0,21326750,15869081,1617070105,1419269708,98003,0,64669858,48210435,1554730613,1433970391,200717,0,20295,0,1036,0,0.09059233449477352,0.07407407407407407,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,97,0,75,0,62,0,0,0,5,0,39,0,66,0,287,0,0,0,246,0,159,0,0.01090487238979121,13606370,13606358,0,0,29,11213720,203148913903104,14811799040,203148913903104,14811799040,-0.07407407407407407,699.579030752182,36762.556953668594,37462.13598442078,2023-10-12 16:25:16,2023-10-12 16:36:56,22,SCBO,0.8,False,7
14,4,rate,17,25,47,13,0.001180450045503676,0.1968440001783579,0.7675668001174927,0.3210066735744477,0.397737832069397,0.9801035523414612,0.79419204890728,0.3272623723745346,0.6124850243330001,0.6647270703315735,0.08333333333333333,0.11742424242424243,None,None,414.9466235637665,316.4815812110901,0,True,264,216,0,19664871,16845595,0,0,0,0,61471089,52507993,0,0,0,0,0,0,0,0,0.11742424242424243,0.08333333333333333,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006264501160092806,64677433,64677421,0,6,20,64677367,152127540785664,18239039488,152127540785664,18239039488,-0.08333333333333333,732.0105793476105,36781.271310567856,37513.281889915466,2023-10-12 16:25:35,2023-10-12 16:37:47,22,SCBO,0.8,False,7
13,2,rate,17,7,28,13,0.009158517003059388,0.19432706850428458,0.8039146661758423,0.20022624507546427,0.014177021175622941,0.5282033163309098,0.7806700265407562,0.28319752037525175,0.2838958650827408,0.8750682789087296,0.12037037037037036,0.08843537414965986,None,None,440.0133607387543,296.8386399745941,0,True,294,216,0,22511443,16292202,29058249,0,7471141,0,116831070,83327633,23550376,0,7106270,0,112321,0,4443,0,0.08843537414965986,0.12037037037037036,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,463,0,254,0,0,0,20,0,1119,0,715,0,0,0,407,0,0,0,1424,0,0.025986078886310937,29082851,29082839,0,1,16,26715113,189228889841152,12068465664,189228889841152,12068465664,-0.12037037037037036,737.1228840351105,37034.890432834625,37772.013316869736,2023-10-12 16:29:49,2023-10-12 16:42:06,22,SCBO,0.8,False,7
15,1,rate,16,15,16,12,0.008468251384794713,0.19553588122713672,0.8710679113864899,0.7248968183994293,0.03263688047975302,0.9261280310153961,0.5752850520610809,0.21342523127794266,0.5462993609905243,0.8126404392719269,0.10185185185185185,0.0975609756097561,None,None,682.0056481361389,295.80092430114746,0,True,410,216,0,30347491,15348423,567438499,399626760,1995369,4072,114889748,57281603,422899399,495618242,1991544,10678,332765,1030,10607,2,0.0975609756097561,0.10185185185185185,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1803,0,356,0,393,1,261,0,1080,0,767,0,796,0,1093,0,2164,1,1258,0,636,0,0.0016241299303944579,81525563,81525551,0,3,21,79762550,133534013675008,17850776064,133534013675008,17850776064,-0.10185185185185185,978.5256516933441,36872.05564236641,37850.58129405975,2023-10-12 16:27:06,2023-10-12 16:43:24,22,SCBO,0.8,False,7
3,4,rate,16,4,20,13,0.03354010567069054,0.19684246191395177,0.7366411536931992,0.45052625536918645,0.11350644391775132,0.9675479608774185,0.8057558524608612,0.11351059049367904,0.19725690357387066,0.584541580080986,0.19907407407407407,0.08333333333333333,None,None,565.9435770511627,273.98977637290955,0,True,396,216,0,28921710,15135011,596165148,384204075,570774252,364470048,68455905,35985000,545575072,408879386,389801532,278291778,6909415,3796793,11418,461,0.08333333333333333,0.19907407407407407,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,274,2,1566,173,378,8,649,80,1284,72,888,0,1123,4,1114,0,1078,0,1138,0,1085,39,0.003944315545243604,19698288,19698276,0,3,42,14325458,132855638674432,11394093056,132855638674432,11394093056,-0.19907407407407407,840.163387298584,37153.72852063179,37993.891907930374,2023-10-12 16:31:48,2023-10-12 16:45:48,22,SCBO,0.8,False,7
13,1,rate,16,1,24,13,0.035352197766304015,0.19694414199277976,0.9748247861862183,0.38580401539802556,0.06737800496816636,0.7447399634122849,0.7068762528896332,0.3868803256750107,0.2623111364245415,0.16962700694799424,0.08796296296296297,0.0975609756097561,None,None,462.33187794685364,278.8704378604889,0,True,328,216,0,23740111,15018296,193813641,119673434,29035633,21534993,86494566,54944209,279085918,178765868,38286854,29174593,6022456,4622050,2190,0,0.0975609756097561,0.08796296296296297,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,203,0,3,0,32,0,253,0,198,0,274,0,267,0,467,0,137,0,331,0,25,0,0.04454756380510444,4550845,4550833,0,4,235,2911287,179047158227456,14472374784,179047158227456,14472374784,-0.08796296296296297,741.2768652439117,37256.54127621651,37997.81814146042,2023-10-12 16:33:30,2023-10-12 16:45:52,22,SCBO,0.8,False,7
13,4,rate,17,21,27,12,0.005259350530803204,0.19400633518794166,0.5252450332045555,0.8879009902477264,0.06572743335366249,0.9732707405090332,0.7254745572805404,0.4948051381111145,0.3453159493207931,0.8072778564691544,0.08333333333333333,0.09090909090909091,None,None,408.691082239151,312.1624343395233,0,True,264,216,0,18872870,16677429,33080555,29474382,11564,294834,49044150,42928094,24402151,43650362,8713,795168,0,0,0,0,0.09090909090909091,0.08333333333333333,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006264501160092806,91086820,91086808,0,4,18,91086756,119222849030656,13963450880,119222849030656,13963450880,-0.08333333333333333,721.6525146961212,37304.36076545715,38026.013280153275,2023-10-12 16:34:18,2023-10-12 16:46:20,22,SCBO,0.8,False,7
